chestbadge,shortsnumberplacementcode,shortsnumbercolorprimg,teamcolorsecb,shortsrenderingdetailmaptype,jerseyfrontnumberplacementcode,jerseynumbercolorsecr,jerseynumbercolorprimr,jerseynumbercolorprimg,shortsnumbercolorsecb,teamcolorprimg,shortsnumbercolorterb,shortsnumbercolorprimr,teamcolortertb,jerseynumbercolorterg,jerseynameoutlinecolorr,shortsnumbercolorprimb,jerseynamelayouttype,jerseynumbercolorterr,jerseyrightsleevebadge,jerseynumbercolorprimb,jerseyshapestyle,jerseybacknameplacementcode,teamcolorprimr,jerseynamecolorg,jerseyleftsleevebadge,jerseynameoutlinecolorb,teamcolorsecg,shortsnumbercolorsecg,teamcolortertr,jerseynumbercolorsecg,renderingmaterialtype,shortsnumbercolorterr,teamcolorsecr,jerseycollargeometrytype,shortsnumbercolorterg,jerseynamecolorr,teamcolorprimb,jerseyrenderingdetailmaptype,jerseynameoutlinecolorg,jerseynumbercolorsecb,jerseynamecolorb,jerseynumbercolorterb,teamcolortertg,shortsnumbercolorsecr,jerseybacknamefontcase,teamkittypetechid,powid,isinheritbasedetailmap,islocked,numberfonttype,jerseynamefonttype,teamkitid,teamcolorprimpercent,teamcolorsecpercent,year,captainarmband,teamtechid,isembargoed,hasadvertisingkit,jerseynameoutlinewidth,dlc,teamcolortertpercent,armbandtype,shortsnumberfonttype,shortstyle,jerseyfit,jerseyrestriction
0,1,107,229,0,0,220,220,220,70,104,70,27,198,220,220,70,0,220,2215,220,0,1,14,220,0,220,229,107,197,220,0,27,227,7,107,220,67,0,220,220,220,220,198,27,0,0,-1,0,0,3,1,14721,82,14,0,0,116004,0,0,0,0,94,1,3,0,0,0
0,1,124,127,0,0,109,109,124,109,225,109,109,224,124,109,109,0,109,2215,109,0,1,225,124,0,109,173,124,222,124,0,109,38,7,124,109,226,0,124,109,109,109,223,109,0,1,-1,0,0,3,1,14722,90,8,0,0,116004,0,0,0,0,86,1,3,0,0,0
0,1,220,37,0,0,220,220,220,220,107,220,220,32,220,220,220,0,220,2215,220,0,1,237,220,0,220,107,220,208,220,0,220,237,0,220,220,37,0,220,220,220,220,96,220,0,2,-1,0,0,3,1,14723,95,95,0,0,116004,0,0,0,0,93,1,3,0,0,0
0,1,220,0,0,0,220,220,220,220,0,12,220,0,12,220,220,0,12,2215,220,0,1,0,220,0,220,0,220,0,220,0,12,0,0,12,220,0,0,220,220,220,12,0,220,0,0,-1,0,0,137,6,16157,0,0,0,0,116005,0,0,2,0,0,0,137,0,0,0
0,1,53,0,0,0,43,43,53,138,0,138,43,0,53,43,138,0,43,2215,138,0,1,0,53,0,138,0,53,0,53,0,43,0,0,53,43,0,0,53,138,138,138,0,43,0,1,-1,0,0,137,6,16158,0,0,0,0,116005,0,0,2,0,0,1,137,0,0,0
0,1,12,0,0,0,12,12,12,12,0,12,12,0,12,12,12,0,12,2215,12,0,1,0,12,0,12,0,12,0,12,0,12,0,7,12,12,0,0,12,12,12,12,0,12,0,2,-1,0,0,137,6,16159,0,0,0,0,116005,0,0,2,0,0,1,137,0,0,0
0,1,12,35,0,0,12,220,220,220,231,220,12,35,12,12,12,1,12,2216,220,0,1,231,220,0,12,19,220,207,12,0,220,211,0,220,220,231,0,12,12,220,12,18,220,0,0,-1,0,0,234,117,12605,50,43,0,353,116009,0,0,2,0,90,0,235,0,0,0
0,1,220,214,0,0,12,220,220,12,185,12,220,224,12,12,220,1,12,2216,220,0,1,174,220,0,12,214,12,167,12,0,12,233,7,12,220,218,0,12,12,220,12,186,12,0,1,-1,0,0,234,117,12606,70,27,0,353,116009,0,0,2,0,92,0,235,0,0,0
0,1,220,40,0,0,12,220,220,12,219,12,220,30,12,12,220,1,12,2216,220,0,1,213,220,0,12,179,12,212,12,0,12,160,7,12,220,30,0,12,12,220,12,218,12,0,2,-1,0,0,234,117,12607,78,10,0,353,116009,0,0,2,0,97,0,235,0,0,0
0,1,220,118,0,0,12,220,220,12,53,12,220,118,12,220,220,0,12,502216,220,0,1,36,220,0,220,53,12,36,12,0,12,36,0,12,220,118,0,220,12,220,12,53,12,0,0,-1,0,0,234,117,12608,92,92,0,353,116010,0,0,0,0,90,0,235,0,0,0
0,1,28,165,0,0,220,0,28,220,34,220,0,45,220,0,78,0,220,502216,78,0,1,27,28,0,78,100,220,27,220,0,220,47,26,220,0,45,0,28,220,78,220,34,220,0,1,-1,0,0,234,117,12609,76,22,0,353,116010,0,0,0,0,78,1,235,0,0,0
0,1,220,66,0,0,12,220,220,12,230,220,220,65,220,12,220,0,220,502216,220,0,1,253,220,0,12,230,12,253,12,0,220,253,0,220,220,66,0,12,12,220,220,230,12,0,2,-1,0,0,234,117,12610,99,99,0,353,116010,0,0,0,0,100,1,235,0,0,0
0,1,220,113,0,0,12,220,220,12,60,12,220,113,12,0,220,1,12,502216,220,0,1,47,220,0,0,60,12,47,12,0,12,47,0,12,220,113,0,0,12,220,12,60,12,0,10,-1,0,0,234,117,14668,0,0,0,0,116010,0,0,0,0,0,0,235,7,0,0
0,1,28,211,0,0,220,0,28,220,231,220,0,226,220,0,78,1,220,502216,78,0,1,231,28,0,0,188,220,227,220,0,220,3,0,220,0,231,0,0,220,78,220,226,220,0,11,-1,0,0,234,117,14669,84,7,0,0,116010,0,0,0,0,97,1,235,7,0,0
0,1,12,101,0,0,220,12,12,220,202,220,12,101,220,0,12,1,220,502216,12,0,1,155,12,0,0,202,220,155,220,0,220,155,0,220,12,101,0,0,220,12,220,202,220,0,12,-1,0,0,234,117,14670,98,99,0,0,116010,0,0,0,0,0,0,235,7,0,0
0,1,220,81,0,0,220,0,28,12,228,12,220,78,220,0,220,0,220,2216,78,0,1,228,28,0,78,44,12,20,220,0,12,26,0,12,0,228,0,28,220,78,220,38,12,0,0,-1,0,0,234,117,12611,62,35,0,353,116011,0,0,0,0,95,0,235,0,0,1
0,1,28,220,0,0,220,0,28,220,149,220,0,206,220,0,78,0,220,2216,78,0,1,133,28,0,78,187,220,162,220,0,220,175,7,220,0,202,0,28,220,78,220,174,220,0,1,-1,0,0,234,117,12612,59,20,0,353,116011,0,0,0,0,84,0,235,0,0,1
0,1,12,235,0,0,220,12,12,220,195,220,12,235,220,12,12,0,220,2216,12,0,1,119,12,0,12,195,220,113,220,0,220,119,0,220,12,235,0,12,220,12,220,193,220,0,2,-1,0,0,234,117,12613,98,98,0,353,116011,0,0,0,0,100,0,235,0,0,0
0,1,220,49,0,0,12,220,220,12,20,12,220,30,12,220,220,1,12,2216,220,0,1,204,220,0,220,35,12,30,12,0,12,118,0,12,220,51,0,220,12,220,12,30,12,0,0,-1,0,0,234,117,12620,84,7,0,353,116012,0,0,0,0,87,0,235,0,0,0
0,1,220,230,0,0,12,220,220,12,53,12,220,31,12,220,220,1,12,2216,220,0,1,42,220,0,220,243,12,31,12,0,12,243,11,12,220,52,0,220,12,220,12,31,12,0,1,-1,0,0,234,117,12621,79,16,0,353,116012,0,0,0,0,89,0,235,0,0,0
0,1,220,173,0,0,12,220,220,12,78,12,220,135,12,220,220,1,12,2216,220,0,1,90,220,0,220,145,12,89,12,0,12,146,7,12,220,135,0,220,12,220,12,77,12,0,2,-1,0,0,234,117,12622,78,9,0,353,116012,0,0,0,0,100,0,235,0,0,0
0,1,220,176,0,0,220,0,28,12,231,12,220,177,220,220,220,1,220,2216,78,0,1,231,28,0,220,98,12,0,220,0,12,0,0,12,0,231,0,220,220,78,220,99,12,0,0,-1,0,0,234,117,12614,46,46,0,353,116013,0,0,2,0,99,0,235,0,0,0
0,1,28,90,0,0,220,0,28,220,30,220,0,30,220,220,78,1,220,2216,78,0,1,30,28,0,220,179,220,30,220,0,220,95,0,220,0,29,0,220,220,78,220,30,220,0,1,-1,0,0,234,117,12615,77,21,0,353,116013,0,0,2,0,100,0,235,0,0,0
0,1,220,46,0,0,12,220,220,12,203,12,220,69,12,12,220,1,12,2216,220,0,1,251,220,0,12,174,12,253,12,0,12,248,0,12,220,59,0,12,12,220,12,219,12,0,2,-1,0,0,234,117,12616,70,28,0,353,116013,0,0,2,0,100,0,235,0,0,0
0,1,220,210,0,0,12,220,220,12,41,12,220,62,12,12,220,1,12,2216,220,0,1,119,220,0,12,182,12,120,12,0,12,161,0,12,220,61,0,12,12,220,12,41,12,0,0,-1,0,0,234,117,12617,74,23,0,353,116014,0,1,2,0,98,0,235,0,0,0
0,1,220,61,0,0,12,220,220,12,231,12,220,62,12,12,220,1,12,2216,220,0,1,231,220,0,12,41,12,120,12,0,12,119,7,12,220,231,0,12,12,220,12,41,12,0,1,-1,0,0,234,117,12618,89,10,0,353,116014,0,1,2,0,100,0,235,0,0,0
0,1,220,59,0,0,12,220,220,12,166,12,220,58,12,12,220,1,12,2216,220,0,1,48,220,0,12,106,12,0,12,0,12,0,0,12,220,78,0,12,12,220,12,105,12,0,2,-1,0,0,234,117,12619,77,15,0,353,116014,0,1,2,0,89,0,235,0,0,0
0,1,12,226,0,0,12,220,220,220,12,220,12,231,12,12,12,1,12,2216,220,0,1,102,220,0,12,182,220,231,12,0,220,140,0,220,220,39,0,12,12,220,12,231,220,0,0,-1,0,0,234,117,12632,63,35,0,353,116015,0,1,2,0,91,0,235,0,0,1
0,1,12,226,0,0,220,12,12,220,226,220,12,237,220,220,12,1,220,2216,12,0,1,226,12,0,220,226,220,144,220,0,220,226,22,220,12,226,0,220,220,12,220,187,220,0,1,-1,0,0,234,117,12633,98,98,0,353,116015,0,1,2,0,97,0,235,0,0,1
0,1,220,30,0,0,12,220,220,12,30,12,220,30,12,12,220,1,12,2216,220,0,1,30,220,0,12,30,12,30,12,0,12,30,7,12,220,30,0,12,12,220,12,30,12,0,2,-1,0,0,234,117,12634,98,98,0,353,116015,0,1,2,0,99,0,235,0,0,1
0,1,220,231,0,0,12,220,220,12,75,12,220,107,12,12,220,0,12,2216,220,0,1,9,220,0,12,231,12,6,12,0,12,231,0,12,220,125,0,12,12,220,12,63,12,0,0,-1,0,0,234,117,12629,89,10,0,353,116016,0,1,2,0,93,0,235,0,0,0
0,1,220,74,0,0,12,220,220,12,79,12,220,63,12,12,220,0,12,2216,220,0,1,241,220,0,12,48,12,11,12,0,12,16,0,12,220,81,0,12,12,220,12,41,12,0,1,-1,0,0,234,117,12630,87,9,0,353,116016,0,1,2,0,94,0,235,0,0,0
0,1,220,69,0,0,12,220,220,12,107,12,220,49,12,12,220,0,12,2216,220,0,1,9,220,0,12,152,12,6,12,0,12,22,0,12,220,58,0,12,12,220,12,89,12,0,2,-1,0,0,234,117,12631,91,6,0,353,116016,0,1,2,0,94,0,235,0,0,0
0,1,220,213,0,0,12,220,220,12,162,12,220,77,12,12,220,1,12,2216,220,0,1,108,220,0,12,162,12,30,12,0,12,108,0,12,220,213,0,12,12,220,12,48,12,0,0,-1,0,0,234,117,12623,93,93,0,353,116017,0,1,2,0,95,0,235,0,0,0
0,1,220,76,0,0,12,220,220,12,224,12,220,80,12,220,220,1,12,2216,220,0,1,224,220,0,220,69,12,100,12,0,12,95,10,12,220,224,0,220,12,220,12,73,12,0,1,-1,0,0,234,117,12624,92,5,0,353,116017,0,1,2,0,98,0,235,0,0,0
0,1,12,133,0,0,220,12,12,220,82,12,12,102,12,220,12,1,12,2216,12,0,1,107,12,0,220,34,220,103,220,0,12,229,0,12,12,106,0,220,220,12,12,78,220,0,2,-1,0,0,234,117,12625,81,16,0,353,116017,0,1,2,0,89,0,235,0,0,0
0,1,220,109,0,0,12,220,220,12,82,12,220,218,12,12,220,1,12,2216,220,0,1,40,220,0,12,163,12,39,12,0,12,183,7,12,220,220,0,12,12,220,12,84,12,0,0,-1,0,0,234,117,12638,88,5,0,353,116020,0,1,2,0,91,0,235,0,0,0
0,1,220,194,0,0,12,220,220,12,30,12,220,30,12,12,220,0,12,2216,220,0,1,30,220,0,12,161,12,30,12,0,12,101,0,12,220,30,0,12,12,220,12,30,12,0,1,-1,0,0,234,117,12639,82,15,0,353,116020,0,1,2,0,91,0,235,0,0,0
0,1,12,138,0,0,220,12,12,220,46,220,12,137,220,220,12,1,220,2216,12,0,1,170,12,0,220,74,220,106,220,0,220,107,7,220,12,109,0,220,220,12,220,74,220,0,2,-1,0,0,234,117,12640,80,11,0,353,116020,0,1,2,0,95,0,235,0,0,0
0,1,18,50,0,0,220,188,18,27,231,27,188,231,220,188,27,0,220,2215,27,0,1,231,18,0,27,24,18,231,220,0,188,194,0,18,188,231,0,18,220,27,220,231,188,0,0,-1,0,0,159,100,14725,73,24,0,0,116021,0,0,0,0,94,0,159,0,0,0
0,1,220,52,0,0,11,220,220,220,39,220,220,87,220,220,220,0,220,2215,220,0,1,29,220,0,220,24,220,28,18,0,220,190,0,220,220,86,0,220,71,220,220,40,220,0,1,-1,0,0,159,100,14726,67,28,0,0,116021,0,0,0,0,96,0,159,0,0,0
0,1,12,80,0,0,237,12,12,12,152,12,12,95,12,12,12,0,12,2215,12,0,1,13,12,0,12,116,12,6,210,0,12,9,19,12,12,106,0,12,59,12,12,138,12,0,2,-1,0,0,159,100,14727,67,29,0,0,116021,0,0,0,0,99,0,159,0,0,0
0,1,48,227,0,0,218,0,48,109,227,45,0,231,30,0,109,0,218,502218,109,0,1,227,48,0,109,227,48,231,30,0,218,227,7,30,0,227,0,48,45,109,45,231,0,0,0,-1,0,0,249,128,12641,91,91,0,0,116033,0,0,0,0,89,1,249,0,0,1
0,1,220,47,0,0,12,220,220,220,83,12,220,175,12,12,220,0,12,502218,220,0,1,8,220,0,12,24,220,9,12,0,12,210,7,12,220,172,0,12,12,220,12,86,220,0,1,-1,0,0,249,128,12642,89,7,0,0,116033,0,0,2,0,92,0,249,0,0,1
0,1,220,195,0,0,218,220,220,220,141,45,220,183,30,218,220,0,218,502218,220,0,1,7,220,0,45,145,220,7,30,0,218,147,7,30,220,184,0,30,45,220,45,140,220,0,2,-1,0,0,249,128,12643,80,8,0,0,116033,0,0,2,0,91,0,249,0,0,0
0,1,20,0,0,0,220,89,20,20,0,20,89,0,20,89,20,0,89,502218,20,0,1,0,20,0,20,0,20,0,220,0,89,0,0,20,89,0,0,20,220,20,20,0,89,0,3,-1,0,0,249,128,15972,0,0,0,0,116033,0,0,0,0,0,0,249,0,0,1
0,1,37,231,0,0,140,160,37,42,231,140,160,231,140,0,42,0,140,502218,42,0,1,231,37,0,0,231,37,231,140,0,140,231,0,140,160,231,0,0,140,42,140,231,160,0,10,-1,0,0,249,128,14671,98,99,0,0,116033,0,0,0,0,97,0,249,0,0,0
0,1,220,74,0,0,140,36,53,220,38,140,220,74,140,0,220,0,140,502218,89,0,1,170,53,0,0,51,220,65,140,0,140,65,7,140,36,44,0,0,140,89,140,51,220,0,11,-1,0,0,249,128,14672,87,3,0,0,116033,0,0,0,0,88,0,249,0,0,0
0,1,220,216,0,0,120,220,220,220,109,120,220,181,120,0,220,0,120,502218,220,0,1,38,220,0,0,161,220,38,120,0,120,99,22,120,220,181,0,0,120,220,120,109,220,0,12,-1,0,0,249,128,14673,96,16,0,0,116033,0,0,0,0,51,1,249,3,0,0
0,1,220,63,0,0,140,220,220,220,37,140,220,66,140,220,220,0,140,2218,220,0,1,27,220,0,220,37,220,30,140,0,140,27,0,140,220,63,0,220,140,220,140,40,220,0,0,-1,0,0,249,128,12644,93,93,0,0,116034,0,0,2,0,100,0,249,0,0,1
0,1,41,75,0,0,140,27,41,91,229,140,27,229,140,27,91,0,140,2218,91,0,1,229,41,0,91,50,41,229,140,0,140,47,0,140,27,229,0,41,140,91,140,229,27,0,1,-1,0,0,249,128,12645,85,11,0,0,116034,0,0,0,0,99,0,249,0,0,1
0,1,220,80,0,0,140,220,220,220,152,140,220,95,140,220,220,0,140,2218,220,0,1,13,220,0,220,116,220,6,140,0,140,9,0,140,220,106,0,220,140,220,140,138,220,0,2,-1,0,0,249,128,12646,68,29,0,0,116034,0,0,0,0,100,1,249,0,0,0
0,1,220,64,0,0,12,220,220,12,48,12,220,65,12,12,220,0,12,2218,220,0,1,43,220,0,12,48,12,45,12,0,12,43,0,12,220,64,0,12,12,220,12,51,12,0,0,-1,0,0,249,128,12647,98,98,0,0,116035,0,0,2,0,100,0,249,0,0,0
0,1,41,179,0,0,220,27,41,220,231,220,27,231,220,220,91,0,220,2218,91,0,1,231,41,0,220,148,220,231,220,0,220,96,0,220,27,231,0,220,220,91,220,231,220,0,1,-1,0,0,249,128,12648,90,7,0,0,116035,0,0,2,0,92,1,249,0,0,0
0,1,220,30,0,0,12,220,220,12,192,12,220,75,12,12,220,0,12,2218,220,0,1,149,220,0,12,30,12,146,12,0,12,30,7,12,220,81,0,12,12,220,12,189,12,0,2,-1,0,0,249,128,12649,90,6,0,0,116035,0,0,2,0,93,1,249,0,0,0
0,1,220,27,0,0,210,220,220,44,29,44,220,30,32,220,220,0,210,2218,220,0,1,33,220,0,220,26,32,30,32,0,210,178,0,32,220,29,0,220,44,220,44,30,210,0,0,-1,0,0,249,128,12650,71,27,0,0,116036,0,0,0,0,94,0,249,0,0,0
0,1,12,13,0,0,220,12,12,220,230,220,12,231,220,220,12,0,220,2218,12,0,1,230,12,0,220,13,220,231,220,0,220,25,0,220,12,230,0,220,220,12,220,231,220,0,1,-1,0,0,249,128,12651,89,5,0,0,116036,0,0,0,0,93,1,249,0,0,0
0,1,220,174,0,0,12,220,220,12,22,12,220,175,12,12,220,0,12,2218,220,0,1,216,220,0,12,22,12,216,12,0,12,216,0,12,220,174,0,12,12,220,12,22,12,0,2,-1,0,0,249,128,12652,96,96,0,0,116036,0,0,2,0,94,0,249,0,0,0
0,1,220,0,0,0,12,220,220,12,42,12,220,69,12,12,220,0,12,2218,220,0,1,22,220,0,12,79,12,22,12,0,12,253,7,12,220,69,0,12,12,220,12,41,12,0,0,-1,0,0,249,128,12656,88,10,0,0,116037,0,0,2,0,87,0,249,0,0,0
0,1,12,0,0,0,220,12,12,220,231,220,12,231,220,12,12,0,220,2218,12,0,1,231,12,0,12,80,220,231,220,0,220,254,0,220,12,231,0,12,220,12,220,231,220,0,1,-1,0,0,249,128,12657,86,9,0,0,116037,0,0,2,0,93,1,249,0,0,0
0,1,12,108,0,0,140,12,12,140,248,140,12,109,140,140,12,0,140,2218,12,0,1,217,12,0,140,248,140,217,140,0,140,217,0,140,12,108,0,140,140,12,140,247,140,0,2,-1,0,0,249,128,12658,98,98,0,0,116037,0,0,2,0,89,1,249,0,0,0
0,1,220,33,0,0,140,220,220,140,32,140,220,33,140,140,220,0,140,2218,220,0,1,184,220,0,140,32,140,184,140,0,140,184,0,140,220,33,0,140,140,220,140,32,140,0,0,-1,0,0,249,128,12659,98,98,0,0,116039,0,0,2,0,99,0,249,0,0,0
0,1,32,30,0,0,140,210,32,140,30,140,210,30,140,140,44,0,140,2218,44,0,1,30,32,0,140,30,140,30,140,0,140,30,0,140,210,30,0,140,140,44,140,30,140,0,1,-1,0,0,249,128,12660,98,98,0,0,116039,0,0,2,0,99,1,249,0,0,0
0,1,12,68,0,0,140,12,12,140,223,140,12,96,140,140,12,0,140,2218,12,0,1,208,12,0,140,42,140,207,140,0,140,21,0,140,12,96,0,140,140,12,140,223,140,0,2,-1,0,0,249,128,12661,69,29,0,0,116039,0,0,2,0,98,0,249,0,0,0
0,1,220,231,0,0,210,220,220,44,5,12,220,232,12,12,220,0,12,2218,220,0,1,181,220,0,12,231,32,232,32,0,12,231,7,12,220,5,0,12,44,220,12,232,210,0,0,-1,0,0,249,128,12662,71,27,0,0,116040,0,0,2,0,84,0,249,0,0,0
0,1,220,72,0,0,27,220,220,91,194,12,220,217,12,12,220,0,12,2218,220,0,1,129,220,0,12,19,41,129,41,0,12,19,7,12,220,217,0,12,91,220,12,195,27,0,1,-1,0,0,249,128,12663,87,11,0,0,116040,0,0,2,0,83,0,249,0,0,0
0,1,12,42,0,0,220,12,12,220,232,220,12,0,220,220,12,0,220,2218,12,0,1,254,12,0,220,232,220,254,220,0,220,254,0,220,12,42,0,220,220,12,220,229,220,0,2,-1,0,0,249,128,12664,97,97,0,0,116040,0,0,2,0,99,1,249,0,0,0
0,1,220,29,0,0,12,220,220,12,6,12,220,30,12,12,220,0,12,2218,220,0,1,189,220,0,12,29,12,30,12,0,12,30,7,12,220,6,0,12,12,220,12,30,12,0,0,-1,0,0,249,128,12668,82,14,0,0,116042,0,0,2,0,85,1,249,0,0,0
0,1,12,226,0,0,220,12,12,220,226,220,12,222,220,220,12,0,220,2218,12,0,1,226,12,0,220,226,220,222,220,0,220,226,7,220,12,226,0,220,220,12,220,222,220,0,1,-1,0,0,249,128,12669,94,94,0,0,116042,0,0,2,0,84,1,249,0,0,0
0,1,12,87,0,0,220,12,12,12,149,12,12,68,220,12,12,0,220,2218,12,0,1,15,12,0,12,202,12,15,220,0,12,8,7,12,12,69,0,12,220,12,220,148,12,0,2,-1,0,0,249,128,12670,67,15,0,0,116042,0,0,2,0,98,0,249,0,0,0
0,1,12,192,0,0,140,220,220,12,125,12,12,222,140,12,12,0,140,2218,220,0,1,17,220,0,12,193,12,222,140,0,12,192,7,12,220,57,0,12,140,220,140,222,12,0,0,-1,0,0,249,128,12674,91,6,0,0,116044,0,0,2,0,85,0,249,0,0,0
0,1,220,78,0,0,140,12,12,12,227,12,220,79,140,140,220,0,140,2218,12,0,1,217,12,0,140,143,12,15,140,0,12,16,7,12,12,222,0,140,140,12,140,144,12,0,1,-1,0,0,249,128,12675,92,6,0,0,116044,0,0,2,0,85,1,249,0,0,0
0,1,220,175,0,0,12,220,220,12,44,12,220,44,12,220,220,0,12,2218,220,0,1,45,220,0,220,211,12,44,12,0,12,215,0,12,220,45,0,220,12,220,12,44,12,0,2,-1,0,0,249,128,12676,77,10,0,0,116044,0,0,2,0,84,0,249,0,0,0
0,1,12,65,0,0,12,12,12,12,220,12,12,24,12,0,12,0,12,0,12,0,1,220,12,0,0,40,12,92,12,0,12,234,7,12,12,220,0,0,12,12,12,181,12,0,0,-1,0,0,196,51,13424,0,0,0,0,116101,0,0,0,0,0,1,196,0,0,0
0,1,12,12,0,0,12,12,12,12,12,12,12,12,12,0,12,0,12,0,12,0,1,12,12,0,0,12,12,12,12,0,12,12,7,12,12,12,0,0,12,12,12,12,12,0,2,-1,0,0,196,51,13425,0,0,0,0,116101,0,0,0,0,0,0,196,0,0,0
0,1,220,28,0,0,220,220,220,220,28,220,220,29,220,0,220,0,220,0,220,0,1,199,220,0,0,28,220,205,220,0,220,199,7,220,220,28,0,0,220,220,220,29,220,0,0,-1,0,0,260,133,13428,86,86,0,0,116121,0,0,0,0,96,0,260,0,0,0
0,1,42,231,0,0,176,176,42,41,231,41,176,232,42,0,41,0,176,0,41,0,1,231,42,0,0,231,42,232,42,0,176,231,7,42,176,231,0,0,41,41,41,232,176,0,1,-1,0,0,260,133,13429,92,92,0,0,116121,0,0,0,0,100,1,260,0,0,0
0,1,220,30,0,0,220,220,220,220,145,220,220,17,220,0,220,0,220,0,220,0,1,56,220,0,0,29,220,57,220,0,220,204,7,220,220,16,0,0,220,220,220,146,220,0,2,-1,0,0,260,133,13430,77,6,0,0,116121,0,0,0,0,98,0,260,0,0,0
0,1,18,71,0,0,152,152,18,18,31,18,152,31,18,0,18,0,152,0,18,0,1,30,18,0,0,80,18,31,18,0,152,68,7,18,152,30,0,0,18,18,18,31,152,0,0,-1,0,0,260,133,14111,53,13,0,0,116188,0,0,0,0,80,0,260,0,0,0
0,1,12,13,0,0,12,12,12,12,60,12,12,13,12,0,12,0,12,0,12,0,1,224,12,0,0,20,12,213,12,0,12,151,7,12,12,41,0,0,12,12,12,11,12,0,1,-1,0,0,260,133,14112,24,18,0,0,116188,0,0,0,0,79,0,260,0,0,0
0,1,191,195,0,0,255,255,191,0,196,0,255,243,191,0,0,0,255,0,0,0,1,146,191,0,0,144,191,138,191,0,255,92,7,191,255,240,0,0,0,0,0,193,255,0,2,-1,0,0,260,133,14113,35,24,0,0,116188,0,0,0,0,62,0,260,0,0,0
0,1,12,233,0,0,12,12,12,12,219,12,12,209,12,0,12,0,12,0,12,0,1,142,12,0,0,151,12,141,12,0,12,166,0,12,12,210,0,0,12,12,12,220,12,0,0,-1,0,0,260,133,14155,81,7,0,0,116189,0,0,0,0,100,0,260,0,0,0
0,1,12,204,0,0,12,12,12,12,231,12,12,231,12,0,12,0,12,0,12,0,1,229,12,0,0,216,12,231,12,0,12,130,0,12,12,231,0,0,12,12,12,231,12,0,1,-1,0,0,260,133,14153,56,42,0,0,116189,0,0,0,0,73,0,260,0,0,0
0,1,220,40,0,0,220,220,220,220,28,220,220,30,220,0,220,0,220,0,220,0,1,36,220,0,0,28,220,30,220,0,220,36,0,220,220,40,0,0,220,220,220,30,220,0,2,-1,0,0,260,133,14154,93,93,0,0,116189,0,0,0,0,86,0,260,0,0,0
0,1,128,93,0,0,99,99,246,49,16,49,235,33,246,0,49,0,99,0,97,0,1,2,128,0,0,250,128,2,246,0,235,0,20,128,235,33,0,0,97,49,97,16,235,0,0,-1,0,0,260,133,14639,68,10,0,0,116196,0,0,0,0,98,0,260,0,0,0
0,1,128,177,0,0,235,235,128,49,87,49,235,93,128,0,49,0,235,0,49,0,1,37,128,0,0,162,128,38,128,0,235,58,20,128,235,93,0,0,49,49,49,87,235,0,2,-1,0,0,260,133,14640,80,18,0,0,116196,0,0,0,0,97,0,260,0,0,0
0,1,212,113,0,0,227,227,212,0,18,0,227,77,212,0,0,0,227,0,0,0,1,19,212,0,0,234,212,185,212,0,227,243,7,212,227,20,0,0,0,0,0,101,227,0,0,-1,0,0,260,133,15429,49,9,0,0,116197,0,0,0,0,20,0,260,0,0,0
0,1,220,211,0,0,220,220,220,220,16,220,220,20,220,0,220,0,220,0,220,0,1,16,220,0,0,211,220,20,220,0,220,211,7,220,220,16,0,0,220,220,220,20,220,0,1,-1,0,0,260,133,15430,64,13,0,0,116197,0,0,0,0,91,0,260,0,0,0
0,1,12,136,0,0,12,12,12,12,131,12,12,40,12,0,12,0,12,0,12,0,1,243,12,0,0,235,12,245,12,0,12,240,7,12,12,41,0,0,12,12,12,131,12,0,2,-1,0,0,260,133,15431,70,8,0,0,116197,0,0,0,0,72,1,260,0,0,0
0,1,114,226,0,0,135,135,114,48,228,48,135,231,114,0,48,0,135,0,48,0,1,228,114,0,0,228,114,231,114,0,135,228,7,114,135,226,0,0,48,48,48,231,135,0,0,-1,0,0,260,133,15426,93,93,0,0,116198,0,0,0,0,99,0,260,0,0,0
0,1,72,199,0,0,99,99,72,33,30,33,99,30,72,0,33,0,99,0,33,0,1,30,72,0,0,218,72,30,72,0,99,221,7,72,99,30,0,0,33,33,33,30,99,0,1,-1,0,0,260,133,15427,85,5,0,0,116198,0,0,0,0,99,0,260,0,0,0
0,1,12,128,0,0,12,12,12,12,151,12,12,1,12,0,12,0,12,0,12,0,1,254,12,0,0,217,12,254,12,0,12,254,7,12,12,5,0,0,12,12,12,149,12,0,2,-1,0,0,260,133,15428,86,11,0,0,116198,0,0,0,0,99,0,260,0,0,0
0,1,175,46,0,0,214,214,175,111,40,111,214,46,175,0,111,0,214,0,111,0,1,5,175,0,0,40,175,5,175,0,214,5,7,175,214,46,0,0,111,111,111,39,214,0,0,-1,0,0,260,133,14641,83,83,0,0,116199,0,0,0,0,94,0,260,0,0,0
0,1,134,151,0,0,183,183,134,51,231,51,183,231,134,0,51,0,183,0,51,0,1,231,134,0,0,172,134,231,134,0,183,80,7,134,183,231,0,0,51,51,51,231,183,0,1,-1,0,0,260,133,14642,81,7,0,0,116199,0,0,0,0,94,1,260,0,0,0
0,1,175,82,0,0,214,214,175,111,27,111,214,78,175,0,111,0,214,0,111,0,1,24,175,0,0,27,175,24,175,0,214,24,7,175,214,82,0,0,111,111,111,26,214,0,2,-1,0,0,260,133,14643,83,83,0,0,116199,0,0,0,0,94,0,260,0,0,0
